ASV,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_2338,Eukaryota,Apicomplexa,Conoidasida,Eucoccidiorida,Sarcocystidae,g_,s_
ASV_2339,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2340,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2341,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2342,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Akashiwo,Akashiwo sanguinea
ASV_2343,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2344,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_2345,Eukaryota,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Cryothecomonas,s_
ASV_2346,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2347,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2348,Eukaryota,unknown,Labyrinthulomycetes,unknown,Thraustochytriaceae,g_,s_
ASV_2349,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_2350,Eukaryota,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,Chlorodendraceae,Tetraselmis,unassigned
ASV_2351,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_2352,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,unassigned,unassigned,s_
ASV_2353,Eukaryota,Cercozoa,unknown,Thaumatomonadida,unknown,g_,s_
ASV_2354,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_2355,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2356,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2357,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2358,Eukaryota,Cercozoa,unknown,Thaumatomonadida,unassigned,unassigned,unassigned
ASV_2359,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_2360,Eukaryota,Cercozoa,Chlorarachniophyceae,unknown,unknown,Minorisa,Minorisa minuta
ASV_2361,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2362,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_2363,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2364,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2365,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2366,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2367,Eukaryota,unknown,Oomycetes,Lagenidiales,unassigned,g_,s_
ASV_2368,Eukaryota,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,unassigned,unassigned
ASV_2369,Eukaryota,unknown,Polycystinea,unassigned,unassigned,unassigned,unassigned
ASV_2370,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2371,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2372,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2373,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2374,Eukaryota,unknown,Bolidophyceae,Parmales,Triparmaceae,Bolidomonas,unassigned
ASV_2375,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_2376,Eukaryota,Ciliophora,Spirotrichea,unassigned,unassigned,unassigned,unassigned
ASV_2377,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2378,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_2379,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_2380,Eukaryota,unknown,unknown,Choanoflagellata,Acanthoecidae,g_,s_
ASV_2381,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2382,Eukaryota,unknown,Dinophyceae,Syndiniales,Duboscquellidae,Duboscquella,unassigned
ASV_2383,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2384,Eukaryota,Bacillariophyta,Mediophyceae,unknown,unknown,g_,s_
ASV_2385,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_2386,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2387,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Cochlodinium,unassigned
ASV_2388,Eukaryota,Chlorophyta,Mamiellophyceae,Dolichomastigales,Crustomastigaceae,g_,s_
ASV_2389,Eukaryota,Bacillariophyta,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2390,Eukaryota,Chlorophyta,unknown,Pyramimonadales,unknown,Pyramimonas,unassigned
ASV_2391,Eukaryota,Ciliophora,Spirotrichea,Tintinnida,Xystonellidae,g_,s_
ASV_2392,Eukaryota,Ascomycota,Pezizomycetes,Pezizales,Ascodesmidaceae,Eleutherascus,Eleutherascus lectardii
ASV_2393,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2394,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_2395,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2396,Eukaryota,unknown,Labyrinthulomycetes,unknown,Thraustochytriaceae,g_,s_
ASV_2397,Eukaryota,unknown,Labyrinthulomycetes,unknown,Thraustochytriaceae,Oblongichytrium,unassigned
ASV_2398,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,s_
ASV_2399,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Ceratoperidiniaeceae,g_,s_
ASV_2400,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2401,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_2402,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2403,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2404,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2405,Eukaryota,unknown,Oomycetes,unassigned,unassigned,unassigned,unassigned
ASV_2406,Eukaryota,unknown,Labyrinthulomycetes,unknown,Thraustochytriaceae,unassigned,unassigned
ASV_2407,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,Mitrocomidae,g_,s_
ASV_2408,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,g_,s_
ASV_2409,Eukaryota,unknown,Dinophyceae,Syndiniales,Duboscquellidae,Duboscquella,s_
ASV_2410,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Cochlodinium,s_
ASV_2411,Eukaryota,unknown,Chrysophyceae,Chromulinales,Chromulinaceae,unassigned,unassigned
ASV_2412,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2413,Eukaryota,unknown,Dinophyceae,Gonyaulacales,Pyrophacaceae,Fragilidium,s_
ASV_2414,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_2415,Eukaryota,Cercozoa,unknown,Thaumatomonadida,Thaumatomastigidae,g_,s_
ASV_2416,Eukaryota,Cercozoa,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2417,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2418,Eukaryota,Cryptomycota,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2419,Eukaryota,unknown,unknown,Diplonemea,unknown,g_,s_
ASV_2420,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_2421,Eukaryota,Ciliophora,Phyllopharyngea,Dysteriida,Plesiotrichopidae,g_,s_
ASV_2422,Eukaryota,Chlorophyta,unknown,Pyramimonadales,unknown,Pyramimonas,unassigned
ASV_2423,Eukaryota,Cercozoa,unknown,Thaumatomonadida,Thaumatomastigidae,g_,s_
ASV_2424,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2425,Eukaryota,Cryptophyta,unknown,Pyrenomonadales,Geminigeraceae,g_,s_
ASV_2426,Eukaryota,unknown,Dinophyceae,Syndiniales,Eudubosquellidae,Euduboscquella,unassigned
ASV_2427,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2428,Eukaryota,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Cryothecomonas,Cryothecomonas aestivalis
ASV_2429,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Bentheuphausiidae,Bentheuphausia,Bentheuphausia amblyops
ASV_2430,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2431,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2432,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2433,Eukaryota,Chlorophyta,Mamiellophyceae,Dolichomastigales,Crustomastigaceae,g_,s_
ASV_2434,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2435,Eukaryota,Cercozoa,unknown,Cercomonadida,Cercomonadidae,g_,s_
ASV_2436,Eukaryota,unknown,Dictyochophyceae,Pedinellales,unknown,g_,s_
ASV_2437,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2438,Eukaryota,Chlorophyta,Mamiellophyceae,unassigned,unassigned,unassigned,unassigned
ASV_2439,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,s_
ASV_2440,Eukaryota,Ciliophora,Spirotrichea,Tintinnida,Tintinnidae,Eutintinnus,s_
ASV_2441,Eukaryota,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,g_,s_
ASV_2442,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2443,Eukaryota,Chlorophyta,unknown,Pyramimonadales,unknown,Pterosperma,s_
ASV_2444,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_2445,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2446,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_2447,Eukaryota,Chlorophyta,unassigned,unassigned,unassigned,g_,s_
ASV_2448,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2449,Eukaryota,Chlorophyta,unknown,unknown,unknown,unknown,Chlorophyta symbiont of Spongaster tetra
ASV_2450,Eukaryota,unknown,unknown,Diplonemea,unknown,g_,s_
ASV_2451,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2452,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2453,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Melosirales,Stephanopyxidaceae,g_,s_
ASV_2454,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2455,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_2456,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2457,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_2458,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2459,Eukaryota,Arthropoda,Hexanauplia,Poecilostomatoida,Oncaeidae,Oncaea,s_
ASV_2460,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2461,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_2462,Eukaryota,unknown,Oomycetes,Lagenidiales,Haliphthoraceae,Haliphthoros,s_
ASV_2463,Eukaryota,Streptophyta,unknown,Fabales,Fabaceae,unassigned,unassigned
ASV_2464,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_2465,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2466,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Melosirales,Stephanopyxidaceae,g_,s_
ASV_2467,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,g_,s_
ASV_2468,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_2469,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Kareniaceae,Karlodinium,unassigned
ASV_2470,Eukaryota,unknown,Dinophyceae,Peridiniales,Heterocapsaceae,Heterocapsa,s_
ASV_2471,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2472,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_2473,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2474,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_2476,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_2477,Eukaryota,Ciliophora,Spirotrichea,Choreotrichida,Strombidinopsidae,Strombidinopsis,unassigned
ASV_2478,Eukaryota,Chlorophyta,Mamiellophyceae,Dolichomastigales,Crustomastigaceae,Crustomastix,s_
ASV_2479,Eukaryota,Cercozoa,Thecofilosea,unknown,unknown,Mataza,Mataza hastifera
ASV_2480,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_2481,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_2482,Eukaryota,Chlorophyta,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2483,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2484,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,s_
ASV_2485,Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Haslea,unassigned
ASV_2486,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Melosirales,Stephanopyxidaceae,g_,s_
ASV_2487,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_2488,Eukaryota,unknown,unknown,unknown,unknown,unknown,eukaryote clone OLI11055
ASV_2489,Eukaryota,unknown,unknown,Diplonemea,unassigned,unassigned,unassigned
ASV_2490,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2491,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_2492,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,Ensiculifera,Ensiculifera imariensis
ASV_2493,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2494,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2495,Eukaryota,Cercozoa,unknown,Marimonadida,unknown,g_,s_
ASV_2496,Eukaryota,Porifera,Demospongiae,Spongillida,unassigned,unassigned,unassigned
ASV_2497,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Fragilariopsis,Fragilariopsis doliolus
ASV_2498,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_2499,Eukaryota,unknown,Chrysophyceae,Chromulinales,Paraphysomonadaceae,g_,s_
ASV_2500,Eukaryota,unknown,unknown,Telonemida,unknown,g_,s_
ASV_2501,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2502,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2503,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2504,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2505,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2506,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2507,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_2508,Eukaryota,unknown,Haptophyta,Phaeocystales,Phaeocystaceae,g_,s_
ASV_2509,Eukaryota,unknown,Dinophyceae,unknown,unknown,g_,s_
ASV_2510,Eukaryota,unknown,Dinophyceae,Gonyaulacales,Amphidomataceae,Azadinium,Azadinium caudatum
ASV_2511,Eukaryota,Cercozoa,Thecofilosea,unknown,unknown,g_,s_
ASV_2512,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_2513,Eukaryota,unknown,Dictyochophyceae,Pedinellales,unknown,Pseudopedinella,Pseudopedinella elastica
ASV_2514,Eukaryota,unknown,Haptophyta,unknown,unknown,unknown,Haptophyceae sp. EE-2014
ASV_2515,Eukaryota,Cercozoa,unassigned,unassigned,unassigned,unassigned,s_
ASV_2516,Eukaryota,Basidiomycota,Wallemiomycetes,Wallemiales,Wallemiaceae,Wallemia,Wallemia ichthyophaga
ASV_2517,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_2518,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,g_,s_
ASV_2519,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_2520,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2521,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_2522,Eukaryota,unknown,unknown,Choanoflagellata,Stephanoecidae,g_,s_
ASV_2523,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_2524,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_2525,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros sp. Na26B1
ASV_2526,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,Scolecithricella longispinosa
ASV_2527,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2528,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,g_,s_
ASV_2529,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_2530,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_2531,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2532,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2533,Eukaryota,unknown,unknown,Choanoflagellata,Salpingoecidae,g_,s_
ASV_2534,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2535,Eukaryota,Mollusca,Bivalvia,unassigned,unassigned,unassigned,unassigned
ASV_2536,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_2537,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Akashiwo,s_
ASV_2538,Eukaryota,unknown,Dinophyceae,Peridiniales,Pfiesteriaceae,Cryptoperidiniopsis,s_
ASV_2539,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2540,Eukaryota,unknown,unknown,Choanoflagellata,Salpingoecidae,g_,s_
ASV_2541,Eukaryota,Bacillariophyta,Mediophyceae,unassigned,unassigned,unassigned,unassigned
ASV_2542,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_2543,Eukaryota,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae,Rimostrombidium,s_
ASV_2544,Eukaryota,unknown,Phaeophyceae,Ascoseirales,unknown,g_,s_
ASV_2545,Eukaryota,Cercozoa,unknown,Cercomonadida,Cercomonadidae,g_,s_
ASV_2546,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_2547,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2548,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2549,Eukaryota,unknown,Acantharea,unassigned,unassigned,g_,s_
ASV_2550,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_2551,Eukaryota,unknown,unknown,Choanoflagellata,Salpingoecidae,g_,s_
ASV_2552,Eukaryota,unknown,unknown,unknown,unknown,unknown,eukaryote clone OLI11261
ASV_2553,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_2554,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium elegans
ASV_2555,Eukaryota,Ciliophora,Spirotrichea,unknown,Strombidiidae,g_,s_
ASV_2556,Eukaryota,Cercozoa,unassigned,unassigned,unassigned,g_,s_
ASV_2557,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,unassigned
ASV_2558,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2559,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium thulesense
ASV_2560,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2561,Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,unassigned
ASV_2562,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Kareniaceae,Karlodinium,Karlodinium veneficum
ASV_2563,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2564,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2565,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2566,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2567,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,s_
ASV_2568,Eukaryota,unknown,unknown,unknown,unknown,Solenicola,Solenicola setigera
ASV_2569,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2570,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2571,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2572,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2573,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2574,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2575,Eukaryota,Cercozoa,unassigned,unassigned,unassigned,unassigned,s_
ASV_2576,Eukaryota,unknown,unknown,Bicosoecida,unknown,Caecitellus,unassigned
ASV_2577,Eukaryota,unknown,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,Prorocentrum triestinum
ASV_2578,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2579,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_2580,Eukaryota,Ciliophora,Spirotrichea,unassigned,unassigned,unassigned,unassigned
ASV_2581,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2582,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_2583,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2584,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,unassigned,unassigned
ASV_2585,Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,Sclerotinia,unassigned
ASV_2586,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,unassigned,unassigned
ASV_2587,Eukaryota,Cercozoa,unknown,Marimonadida,unknown,Abollifer,Abollifer globosa
ASV_2589,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,s_
ASV_2590,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,g_,s_
ASV_2591,Eukaryota,Cryptophyta,unknown,Cryptomonadales,Goniomonadaceae,g_,s_
ASV_2592,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2593,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_2594,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2595,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Melosirales,Stephanopyxidaceae,g_,s_
ASV_2596,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,s_
ASV_2597,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2598,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2599,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_2600,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_2601,Eukaryota,unknown,unknown,Diplonemea,Hemistasiidae,g_,s_
ASV_2602,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,s_
ASV_2603,Eukaryota,Chlorophyta,unknown,Pyramimonadales,unknown,Pterosperma,s_
ASV_2604,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2605,Eukaryota,Nemertea,Pilidiophora,Heteronemertea,Lineidae,g_,s_
ASV_2606,Eukaryota,Apicomplexa,Conoidasida,Eucoccidiorida,unassigned,unassigned,unassigned
ASV_2607,Eukaryota,unknown,Polycystinea,Spumellaria,Spongodiscidae,unassigned,unassigned
ASV_2608,Eukaryota,unknown,unknown,unknown,Apusomonadidae,g_,s_
ASV_2609,Eukaryota,Ciliophora,Spirotrichea,unknown,Tontoniidae,g_,s_
ASV_2610,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2611,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,unassigned
ASV_2612,Eukaryota,Cercozoa,unassigned,unassigned,unassigned,g_,s_
ASV_2613,Eukaryota,unknown,Oomycetes,unassigned,unassigned,unassigned,unassigned
ASV_2614,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2615,Eukaryota,Annelida,Polychaeta,Spionida,Cirratulidae,unassigned,s_
ASV_2616,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2617,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2618,Eukaryota,Basidiomycota,Agaricomycetes,Russulales,unassigned,unassigned,unassigned
ASV_2619,Eukaryota,Ciliophora,Spirotrichea,unassigned,unassigned,unassigned,s_
ASV_2620,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2621,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,unassigned,unassigned
ASV_2622,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_2623,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2624,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2625,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2626,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_2627,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Akashiwo,Akashiwo sanguinea
ASV_2628,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
